Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,$136.164974,$138.228982,$145.956450,$162.962379,$155.977335,$169.237526,$177.954773,$172.221229,$179.790302,$200.060934,$228.864801,$227.189353,$248.773848,$312.478799,$390.537019,$418.263455,$438.700141,$468.053174,$507.457696,$587.683697,$725.447450,$974.084910,$867.479060,$741.951553,$631.919909,$567.024655,$566.105818,$625.374551,$641.574577,$635.925147,$726.680909,$741.368546,$667.759835,$609.406481,$565.869225,$640.672998,$651.886960,$659.616488,$621.684674,$611.770035,$632.354481,$591.021440,$626.251191,$768.109307,$928.695404,"$1,073.512530","$1,235.268190","$1,391.780047","$1,535.164692","$1,437.114997","$1,661.415064","$1,824.094491","$1,842.969087","$1,905.498346","$1,936.664366","$1,681.367334","$1,521.527510","$1,603.501804","$1,624.144532","$1,625.762576","$1,488.795500","$1,630.983903","$1,690.387566"
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,$632.388916,$676.237787,$702.563200,$755.565404,$779.393803,$793.326122,$767.813097,$797.318184,$784.231408,$796.205354,$831.083335,$896.648581,"$1,069.455842","$1,274.920039","$1,962.913415","$2,317.486606","$2,341.888058","$2,901.624276","$3,248.617697","$4,137.710375","$5,528.946472","$6,118.941044","$7,034.945357","$6,628.471760","$6,547.459782","$6,147.700102","$3,941.600372","$3,896.064758","$3,613.041410","$3,441.350430","$4,001.522284","$4,159.070729","$4,231.462060","$3,608.643933","$3,801.450835","$4,074.880142","$4,385.123650","$4,352.827681","$4,569.646971","$5,130.866071","$6,120.945943","$6,592.759020","$6,692.822206","$8,352.463158","$9,756.513279","$11,673.858750","$13,340.916270","$15,627.286820","$20,011.148270","$13,682.763610","$15,711.538170","$17,910.317180","$18,961.233590","$19,821.528650","$20,327.983460","$18,389.531030","$15,991.108790","$16,094.666780","$16,164.161330","$15,690.963100","$13,871.798220","$16,032.502770","$18,222.260330"
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,$222.343486,$228.832444,$232.922370,$253.848674,$262.433825,$285.144224,$325.193041,$420.581267,$499.815044,$631.710778,$750.375049,$760.234987,$838.588171,$954.209561,"$1,120.424108","$1,329.268317","$1,249.759783","$1,176.228012","$1,177.586929","$1,133.996376","$1,124.949738","$1,174.881889","$1,231.437410","$1,251.271418","$1,223.518533","$1,456.224489","$1,516.294272","$1,760.480750","$1,627.276255","$1,709.825073","$1,940.034293","$2,076.989688","$2,170.570932","$2,253.028846","$2,343.997255","$2,170.508143","$2,207.660688","$2,292.483168","$2,693.195918","$3,029.849579","$3,106.575832","$3,279.102820","$3,678.061523","$4,200.173780","$4,029.461206","$4,241.011910","$4,361.948089","$4,233.917158","$4,308.337421","$4,398.638695","$3,960.924849","$3,796.109011","$3,569.718839","$3,577.169460","$3,477.844271","$3,497.733231","$3,807.184563","$3,776.667779"
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,$274.525692,$282.115541,$306.624897,$346.407297,$363.551746,$379.725674,$436.319412,$471.597837,$514.181555,$558.163025,$488.045851,$448.616020,$549.399704,$676.454770,$916.020793,"$1,125.016660","$1,266.138420","$1,417.785883","$1,540.391989","$2,069.874318","$1,560.232859","$1,579.309069","$1,404.704674","$1,311.565940","$1,247.023473","$1,367.239804","$1,507.804772","$1,700.839796","$1,737.953771","$2,009.997569","$2,773.650706","$2,730.263904","$2,825.740964","$3,148.942981","$2,240.633321","$2,855.036765","$3,009.674170","$3,098.668013","$4,433.354034","$4,057.822081","$4,278.266534","$3,100.458788","$3,640.761830","$4,704.772010","$6,031.790310","$7,369.431295","$8,003.812177","$9,668.399443","$10,802.600480","$8,989.735883","$10,614.984570","$11,308.371740","$11,697.474360","$12,507.803160","$12,020.349660","$10,851.920110","$10,734.256470","$10,464.007790","$9,400.836337","$9,103.012397","$8,561.064333","$9,661.227734","$10,616.061040"
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$961.091945,"$1,001.228150","$1,029.220751","$1,011.981183","$1,138.949358","$1,150.305635","$1,283.446069","$1,318.909032","$1,324.206539","$1,419.827916","$1,564.015195","$1,451.484120","$1,752.802286","$2,012.446828","$2,328.492145","$2,311.337166","$2,402.479309","$2,803.247294","$3,103.039909","$2,697.635293","$3,043.165323","$3,663.266294","$3,624.984174","$3,536.901175","$3,556.378789","$3,384.382534","$3,836.073071","$4,181.437569","$4,419.256323","$4,940.050682","$4,674.909088","$5,372.756766","$5,334.988605"
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$211.122955,$178.111526,$167.144546,$189.590973,$171.614700,$153.850998,$156.789612,$176.926025,$214.641769,$248.747162,$387.018646,$390.495606,$399.451141,$394.730774,$400.427551,$419.772369,$447.513336,$480.275635,$473.367981,$539.122315,$671.573608,$681.243713,$730.813293,$768.933472,$854.543213,$955.321289,"$1,012.984741",$929.107239,$942.881348,$975.924560,"$1,011.599670","$1,050.932373","$1,104.164429","$1,146.031982","$1,192.403809"
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,$55.529337,$56.328059,$55.647806,$62.104078,$68.776819,$100.180847,$101.637299,$102.969889,$106.986352,$116.779453,$122.082866,$133.491573,$136.967676,$152.682824,$183.656004,$201.139187,$203.175914,$237.400802,$190.541730,$164.394819,$93.692229,$98.595074,$156.879816,$157.449156,$247.343093,$234.039172,$253.328150,$392.477612,$394.736136,$309.860966,$244.754073,$182.794466,$151.976541,$165.465036,$198.282051,$278.316613,$284.456803,$286.572745,$292.169481,$257.678578,$257.829606,$235.852975,$241.868930,$250.690588,$292.472666,$330.602854,$346.768462,$401.709188,$473.302834,$799.929632,$824.737671,$837.095884,$796.711139,$819.757867,$897.509729,$864.180059,$753.684406,$766.177604,$793.128082,$823.024733,$846.881199,$883.465728,$964.224385
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,249.443237","$1,449.962524","$1,597.534668","$1,568.536621","$1,487.499756","$1,417.935547","$1,258.136597","$1,012.098145",$935.958984,$872.713684,$991.242615,$835.236755,$635.757996,$658.344604,$807.801941,$911.906860,"$1,087.787964","$1,416.603760","$1,894.460083","$2,391.323975","$3,197.934326","$4,066.531250","$2,639.377930","$3,078.414795","$3,704.842285","$4,004.789795","$4,187.739746","$3,104.653809","$2,124.662598","$2,187.727539","$2,638.325439","$3,096.562500","$3,661.457764","$3,751.737305","$4,827.845703","$4,533.975586"
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,$190.842811,$180.172472,$181.990552,$186.408134,$208.954262,$228.046744,$245.716158,$241.461493,$247.379377,$270.798318,$289.719888,$306.711109,$341.248238,$435.979532,$534.290167,$579.414662,$604.517475,$661.477865,$725.118771,$825.527680,$954.576788,"$1,020.737045",$965.152654,$898.346438,$940.046710,$941.677444,$938.399623,$988.458571,"$1,067.604881","$1,121.960470","$1,304.726341","$1,249.194304","$1,286.929049","$1,395.472159","$1,502.609063","$1,662.048168","$1,791.173656","$1,885.220281","$1,788.219006","$1,694.543019","$1,860.112875","$1,850.243943","$1,861.479833","$2,073.522679","$2,455.288321","$2,918.019655","$3,449.707002","$4,235.117728","$5,119.624038","$4,911.183690","$5,979.911295","$7,163.539159","$7,596.716989","$8,056.656324","$8,218.295740","$7,664.045408","$7,590.182392","$8,335.158124","$8,895.010224","$9,006.037156","$8,649.365561","$10,257.279780","$10,794.931860"
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,$491.213493,$604.176627,$659.611697,$587.006885,$744.879993,$705.397743,$668.328424,$584.847346,$578.588567,$722.590683,$765.911759,"$1,000.629503",$776.090728,"$1,397.441310","$1,433.356771","$1,232.013699","$1,268.433763","$1,414.303038","$1,678.237554","$2,441.973478","$3,440.717771","$3,724.888176","$3,080.973259","$1,704.574175","$1,612.309645","$1,564.710504","$1,933.479103","$2,408.636159","$2,668.670369","$2,724.095972","$2,983.243736","$3,574.111031","$4,083.463722","$4,729.929039","$5,478.022364","$6,014.918523","$6,358.162597","$7,386.511161","$7,780.678597","$7,314.490951","$6,932.478325","$6,331.156760","$4,115.154614","$3,638.943548","$4,130.100115","$5,233.457171","$5,942.126667","$7,149.374634","$9,328.065857","$9,780.739473","$12,512.594130","$14,975.562560","$16,087.252080","$18,140.891920","$18,131.578850","$16,950.753380","$16,837.940380","$18,995.397020","$19,026.049610","$18,098.361550","$15,650.499430","$17,923.995330","$20,795.042350"
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,"$3,007.123445","$3,066.562869","$3,243.843078","$3,374.515171","$3,573.941185","$3,827.527110","$4,146.316646","$4,336.426587","$4,695.923390","$5,032.144743","$5,234.296666","$5,609.382600","$6,094.017990","$6,726.358956","$7,225.691360","$7,801.456664","$8,592.253537","$9,452.576519","$10,564.948220","$11,674.181870","$12,574.791510","$13,976.105390","$14,433.787730","$15,543.893720","$17,121.225480","$18,236.827730","$19,071.227190","$20,038.941100","$21,417.011930","$22,857.154430","$23,888.600010","$24,342.258900","$25,418.990780","$26,387.293730","$27,694.853420","$28,690.875700","$29,967.712720","$31,459.138980","$32,853.676950","$34,515.390230","$36,329.956070","$37,133.623110","$37,997.759660","$39,490.274960","$41,724.631630","$44,123.407070","$46,302.000880","$48,050.223780","$48,570.045980","$47,194.943350","$48,650.643130","$50,065.966500","$51,784.418570","$53,291.127690","$55,123.849790","$56,762.729450","$57,866.744930","$59,907.754260","$62,823.309440","$65,120.394660","$63,528.634300","$70,219.472450","$76,398.591740"
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$651.419210,$652.807475,$603.352015,$596.983586,$576.447111,$585.932364,$600.598158,$623.002652,$623.216133,$702.480744,$558.226802,$456.706290,$383.343068,$396.377979,$465.119887,$546.776850,$654.283837,$830.407694,"$1,082.286025","$1,213.265328","$1,742.349256","$2,051.129515","$2,267.623275","$2,419.718744","$2,628.460054","$2,753.971058","$2,704.677189","$1,916.764625","$1,604.258642","$1,795.201768","$1,759.307471","$1,993.424478","$2,255.151155"
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,$155.294494,$163.424988,$166.603164,$154.654878,$163.884562,$165.127008,$173.197927,$167.776727,$160.299923,$171.426806,$187.387643,$201.124636,$273.551984,$295.956570,$319.799673,$319.960998,$313.180785,$467.806916,$572.732139,$665.185528,$766.099178,$943.577001,"$1,043.911422","$1,114.614252","$1,223.839496","$1,313.199513","$1,444.021409","$1,570.910328","$1,790.987478","$1,911.903510","$2,136.839516","$2,259.528548","$2,454.960657","$2,519.845868","$2,540.169180","$2,767.770310","$2,900.419012","$3,043.249417","$3,272.618741","$3,427.505755","$3,760.080457","$4,066.070638","$4,299.372868","$4,500.927334","$4,883.313665","$5,176.128147","$5,775.091747","$6,439.008398","$6,641.495878","$6,503.097772","$6,590.989579","$6,566.482713","$6,754.370184","$7,117.554763","$7,210.616549","$7,386.737484","$7,684.779282","$7,996.656233","$8,399.693967","$8,680.241982","$8,306.367581","$8,360.101059","$9,125.317497"
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,$939.560806,$954.355361,"$1,006.879977","$1,060.570324",$874.199411,$869.906867,$877.196049,$894.683818,$940.201420,$934.047607,"$1,018.108984","$1,109.427010","$1,158.859765","$1,371.094578","$2,039.737534","$2,084.384070","$2,316.030922","$2,592.914389","$2,735.433885","$3,266.785346","$3,886.573956","$4,241.311872","$4,214.671632","$4,091.940170","$3,531.346495","$3,560.762222","$3,388.195364","$2,620.434204","$3,203.401445","$2,258.679615","$2,461.039355","$2,642.780541","$2,918.607446","$2,835.687569","$2,699.464788","$3,500.632677","$3,125.237788","$3,725.988118","$3,886.039254","$4,087.829348","$4,795.634748","$4,940.113903","$3,667.200194","$3,243.368805","$4,287.631579","$5,456.322425","$6,769.868414","$8,369.235268","$11,310.778170","$11,641.799150","$13,692.914970","$10,877.112360","$12,937.927600","$12,433.980790","$15,975.729380",nan,nan,nan,nan,nan,nan,nan,nan
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$30,062.022510","$31,731.256620","$35,006.361440","$40,828.746090","$41,377.146600","$44,158.505400","$39,152.375070","$38,753.182540","$39,905.128420","$38,997.137320","$37,795.319260","$34,597.976690","$33,045.364380","$34,007.352940","$35,324.974890","$35,365.069300","$36,653.863050","$38,596.030710","$39,552.168600",nan,nan
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$235.652540,$430.188501,$585.304937,$397.014360,$96.130362,$96.719296,$140.631004,$141.383685,$185.187122,$224.637094,$281.133604,$329.001190,$352.934440,$352.783068,$367.156884,$394.583137,$409.497734,$434.810292,$485.450908,$551.903505,$693.189843,$790.592516,$913.312332,"$1,158.101627","$1,225.845009","$1,684.011667","$1,953.556979","$2,190.232284","$2,367.499542","$2,558.778924","$2,595.234979","$2,760.717101","$2,992.071746","$3,267.225009","$3,491.091279","$3,586.347297","$3,756.489122","$4,163.514300"
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,033.940520","$1,025.639812",$941.224415,$925.282934,$926.201480,"$1,112.490782",$990.515409,$926.813605,$996.485849,"$1,103.278583","$1,046.420408","$1,119.280015","$1,301.634163","$1,318.531846","$1,233.431683","$1,403.105797","$1,461.405119","$1,495.987983","$1,524.960497","$1,432.608422","$1,429.889094","$1,416.197024","$1,309.047584","$1,299.178899","$1,517.294454","$1,718.263029","$1,814.817820","$1,970.898405","$2,261.459294","$2,525.083912","$2,472.463556","$2,732.551557","$3,064.751212","$2,906.342461","$2,877.444528","$2,861.203164","$2,643.886894","$2,757.203306","$3,032.197020","$3,076.835315","$3,076.589886","$2,917.756849","$3,044.573640","$3,010.292173"
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,$456.826375,$471.686740,$495.967407,$523.401899,$561.424407,$599.152118,$636.789953,$663.878549,$701.852919,$758.180667,$812.222212,$878.592620,$993.031329,"$1,188.118496","$1,343.084977","$1,468.781352","$1,568.573931","$1,743.366629","$2,025.853263","$2,302.877791","$2,552.058489","$2,594.255434","$2,522.469114","$2,527.384287","$2,582.874049","$2,659.169908","$3,090.051711","$3,457.794369","$3,792.793225","$3,895.500650","$4,318.912534","$4,428.107837","$4,658.730868","$4,662.166250","$4,944.937993","$5,422.198020","$5,462.494508","$5,364.551278","$5,276.638220","$5,402.581933","$5,508.433014","$5,401.402569","$5,536.514924","$6,129.098557","$6,820.295455","$7,293.723877","$7,805.611873","$8,687.429843","$9,429.274803","$8,832.304143","$9,558.021731","$10,473.744850","$10,575.660130","$10,738.317410","$10,898.720810","$10,156.953460","$10,208.869900","$10,746.856270","$11,290.099970","$11,330.453670","$10,895.735230","$12,282.000070","$12,647.480790"
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$726.378354,$670.061958,$654.764295,$573.948444,$606.785373,$669.856165,$794.353399,$731.976518,$747.780848,$744.495915,$779.174444,$776.851911,"$1,277.233772","$1,285.667010","$1,414.202089","$1,598.918025","$1,493.945089","$1,401.715885","$1,406.765683","$1,435.345181","$1,509.886615","$1,778.842000","$2,168.027953","$2,527.762838","$2,639.805669","$3,011.100809","$3,344.054559","$3,250.953097","$3,494.395290","$3,789.626478","$3,902.312164","$3,989.898249","$3,948.728781","$4,048.467057","$4,105.810681","$4,261.640513","$4,189.052219","$4,308.301453","$4,042.722715","$3,857.356685","$3,743.205679"
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$2,965.449915","$2,847.555339","$3,009.523465","$3,540.823286","$3,410.692727","$3,704.562199","$3,902.529820","$3,520.780421","$3,759.471040","$4,009.356038","$4,384.190404","$4,416.031322","$4,310.932984","$5,269.783901","$5,351.439542"
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$422.210702,$426.772737,$447.814364,$358.170121,$267.942533,$264.466191,$348.234729,$399.712718,$359.217055,$421.821226,$518.148673,$515.139982,$543.960981,$583.391150,$669.103362,$785.451250,$867.782937,$956.230635,"$1,153.536424","$1,045.805580","$1,249.063085","$1,284.617635","$1,349.990295","$1,497.747941","$1,557.601406","$1,488.416267","$1,069.816997",$893.716573,$701.714878,$693.816484,$583.875663,$603.707959,$676.928385
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,$529.561923,$543.042224,$560.699395,$601.599951,$642.688431,$681.131112,$718.118179,$775.152812,$813.508497,$887.246703,$948.591794,"$1,016.483483","$1,034.491821","$1,364.205868","$1,650.482891","$1,664.480557","$1,554.002408","$1,666.495218","$1,846.851738","$2,196.698510","$3,034.661390","$3,080.833219","$2,769.096638","$3,019.098685","$2,590.014602","$1,909.739723","$2,103.192019","$2,672.689100","$2,780.586818","$2,794.395679","$3,160.878365","$3,304.828377","$3,519.001091","$3,461.334353","$3,547.951415","$3,904.324238","$3,654.927456","$3,731.431830","$3,336.439547","$3,267.939079","$3,241.661240","$2,867.472552","$2,708.423419","$4,095.683610","$5,268.278984","$5,893.186767","$6,139.581467","$6,662.062785","$6,251.877175","$6,444.186720","$8,059.562841","$8,737.041110","$8,173.869138","$7,441.230854","$6,965.137897","$6,204.929901","$5,735.066787","$6,734.475153","$7,048.508112","$6,688.774746","$5,741.641249","$7,055.055176","$6,776.480077"
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,$228.567398,$216.274674,$208.562685,$209.453362,$236.941713,$296.022427,$334.672528,$350.653425,$398.557506,$472.640293,$426.302188,$383.416149,$413.923544,$523.125737,$607.842590,$495.345528,$539.967790,$480.633784,$521.396286,$603.847722,$679.061788,$679.633643,$635.566043,$527.898823,$419.156713,$336.868568,$241.535550,$319.265949,$511.202633,$533.243428,$427.406453,$428.503428,$394.078398,$395.785347,$431.521716,$438.383636,$404.090461,$471.172300,$377.462582,$353.830209,$364.026126,$401.732316,$399.099078,$452.286578,$556.050007,$720.446505,"$1,065.596417","$1,133.436158","$1,393.519491","$1,150.941746","$1,469.361450","$1,644.456831","$1,729.647471","$1,840.320553","$1,724.576220","$1,307.909649","$1,249.923143","$1,495.752138","$1,475.199836","$1,268.120941",$956.831748,"$1,137.344395","$1,487.907764"
